time,Profit
2021-08-17 21:10:00,1
2021-08-18 07:55:00,1
2021-08-18 11:40:00,1
2021-08-18 19:00:00,0
2021-08-18 21:20:00,1
2021-08-19 03:00:00,0
2021-08-19 04:15:00,1
2021-08-19 12:05:00,1
2021-08-20 07:55:00,1
2021-08-20 18:40:00,1
2021-08-21 03:10:00,1
2021-08-21 11:10:00,1
2021-08-21 19:20:00,0
2021-08-22 18:15:00,1
2021-08-23 14:35:00,0
2021-08-24 00:35:00,0
2021-08-24 02:00:00,0
2021-08-24 10:35:00,0
2021-08-24 15:00:00,0
2021-08-24 16:00:00,0
2021-08-24 16:50:00,1
2021-08-24 23:45:00,1
2021-08-25 07:45:00,0
2021-08-26 02:35:00,0
2021-08-26 03:10:00,0
2021-08-26 05:25:00,0
2021-08-26 12:05:00,1
2021-08-27 00:00:00,1
2021-08-27 03:20:00,1
2021-08-27 13:10:00,1
2021-08-28 06:05:00,1
2021-08-28 11:45:00,1
2021-08-28 14:10:00,1
2021-08-28 19:05:00,1
2021-08-29 02:50:00,0
2021-08-29 11:50:00,1
2021-08-29 21:50:00,1
2021-08-30 00:05:00,0
2021-08-30 04:30:00,1
2021-08-30 11:30:00,0
2021-08-30 22:25:00,0
2021-09-02 14:45:00,0
2021-09-03 18:05:00,1
2021-09-03 20:25:00,1
2021-09-04 10:50:00,0
2021-09-04 19:15:00,1
2021-09-04 23:05:00,1
2021-09-05 03:15:00,1
2021-09-06 03:45:00,1
2021-09-06 11:40:00,1
2021-09-07 07:00:00,0
2021-09-07 08:25:00,0
2021-09-07 10:20:00,1
2021-09-07 12:30:00,0
2021-09-07 18:20:00,1
2021-10-02 00:15:00,1
2021-10-02 16:15:00,1
2021-10-02 23:30:00,0
2021-10-03 01:25:00,1
2021-10-03 09:05:00,1
2021-10-03 15:45:00,1
2021-10-03 20:35:00,0
2021-10-04 02:30:00,0
2021-10-04 03:05:00,1
2021-10-04 04:05:00,1
2021-10-04 08:45:00,1
2021-10-04 14:55:00,1
2021-10-04 21:40:00,1
2021-10-05 14:40:00,1
2021-10-06 01:10:00,1
2021-10-06 08:10:00,0
2021-10-07 00:35:00,0
2021-10-07 12:30:00,1
2021-10-07 14:40:00,1
2021-10-07 22:20:00,1
2021-10-08 12:15:00,0
2021-10-08 13:40:00,1
2021-10-09 08:40:00,1
2021-10-09 16:45:00,1
2021-10-09 20:00:00,1
2021-10-10 01:10:00,1
2021-10-10 09:15:00,1
2021-10-10 21:05:00,1
2021-10-11 11:00:00,1
2021-10-11 20:05:00,0
2021-10-12 15:00:00,0
2021-10-13 04:40:00,0
2021-10-13 06:45:00,0
2021-10-13 09:05:00,1
2021-10-13 14:05:00,1
2021-10-14 04:40:00,0
2021-10-14 07:55:00,1
2021-10-14 15:10:00,1
2021-10-14 18:30:00,0
2021-10-14 23:25:00,0
2021-10-15 08:30:00,1
2021-10-15 23:10:00,1
2021-10-16 09:50:00,1
2021-10-16 12:40:00,0
2021-10-16 17:10:00,1
2021-10-16 22:00:00,1
2021-10-17 05:10:00,0
2021-10-17 06:15:00,1
2021-10-17 07:55:00,1
2021-10-17 12:15:00,1
2021-10-17 19:15:00,0
2021-10-18 07:55:00,0
2021-10-18 11:50:00,0
2021-10-18 19:10:00,1
2021-10-19 06:45:00,1
2021-10-19 14:30:00,1
2021-10-20 01:55:00,1
2021-10-20 20:10:00,0
2021-10-21 01:25:00,0
2021-10-21 02:30:00,1
2021-10-21 03:20:00,1
2021-10-21 11:35:00,0
2021-10-21 17:55:00,1
2021-10-22 06:40:00,1
2021-10-22 10:30:00,1
2021-10-22 13:50:00,0
2021-10-22 18:00:00,1
2021-10-22 21:50:00,1
2021-10-23 09:20:00,0
2021-10-23 19:40:00,1
2021-10-24 05:10:00,0
2021-10-24 06:55:00,1
2021-10-24 11:40:00,1
2021-10-24 16:10:00,1
2021-10-25 17:35:00,1
2021-10-26 04:30:00,1
2021-10-26 12:25:00,0
2021-10-26 14:05:00,1
2021-10-26 19:55:00,1
2021-10-26 21:40:00,1
2021-10-27 07:30:00,0
2021-10-27 09:25:00,1
2021-10-27 19:10:00,1
2021-10-29 05:20:00,0
2021-10-29 07:55:00,1
2021-10-29 19:25:00,1
2021-10-30 00:55:00,0
2021-10-30 08:55:00,1
2021-10-30 14:30:00,1
2021-10-30 22:35:00,1
2021-10-31 02:55:00,0
2021-10-31 05:45:00,1
2021-10-31 08:25:00,0
2021-10-31 12:05:00,1
2021-10-31 12:45:00,1
2021-11-01 02:20:00,1
2021-11-01 14:55:00,0
2021-11-01 17:55:00,0
2021-11-02 18:25:00,1
2021-11-02 20:35:00,0
2021-11-03 13:20:00,0
2021-11-03 14:35:00,1
2021-11-03 15:05:00,1
2021-11-03 18:05:00,1
2021-11-04 01:15:00,0
2021-11-04 07:50:00,0
2021-11-04 09:25:00,1
2021-11-04 11:40:00,1
2021-11-04 15:10:00,1
2021-11-05 09:40:00,0
2021-11-05 15:40:00,1
2021-11-07 06:50:00,1
2021-11-08 13:40:00,1
2021-11-08 20:05:00,1
2021-11-09 11:35:00,0
2021-11-09 12:15:00,1
2021-11-09 15:00:00,0
2021-11-09 17:15:00,1
2021-11-09 19:10:00,1
2021-11-09 23:55:00,1
2021-11-10 03:05:00,0
2021-11-10 18:25:00,0
2021-11-10 20:40:00,0
2021-11-10 22:05:00,1
2021-11-11 12:15:00,1
2021-11-11 18:35:00,1
2021-11-11 23:45:00,0
2021-11-12 06:05:00,0
2021-11-12 09:30:00,0
2021-11-12 11:00:00,1
2021-11-12 15:10:00,0
2021-11-12 16:30:00,1
2021-11-13 02:00:00,0
2021-11-13 18:25:00,0
2021-11-13 19:05:00,1
2021-11-14 08:20:00,1
2021-11-14 14:40:00,0
2021-11-14 17:35:00,1
2021-11-15 08:15:00,1
2021-11-15 13:30:00,0
2021-11-15 14:15:00,0
2021-11-15 16:45:00,1
2021-11-15 18:00:00,0
2021-11-15 22:20:00,1
2022-02-05 09:50:00,1
2022-02-05 16:55:00,1
2022-02-05 23:30:00,1
2022-02-06 04:10:00,1
2022-02-06 14:50:00,1
2022-02-07 09:35:00,1
2022-02-07 23:35:00,1
2022-02-08 08:15:00,0
2022-02-08 12:25:00,1
2022-02-09 02:00:00,0
2022-02-09 03:10:00,1
2022-02-09 05:15:00,1
2022-02-09 08:25:00,1
2022-02-09 22:25:00,1
2022-02-09 23:45:00,0
2022-02-10 03:00:00,1
2022-02-10 13:35:00,1
2022-02-10 19:15:00,0
2022-02-10 21:10:00,1
2022-02-10 21:50:00,0
2022-02-10 23:50:00,0
2022-02-11 09:00:00,1
2022-02-11 18:35:00,0
2022-02-11 19:25:00,1
2022-02-11 20:25:00,1
2022-02-15 17:20:00,1
2022-02-16 01:15:00,0
2022-02-16 04:20:00,1
2022-02-16 10:25:00,1
2022-02-16 13:35:00,0
2022-02-16 14:40:00,1
2022-02-17 00:00:00,1
2022-02-17 02:25:00,1
2022-02-17 03:45:00,0
2022-02-17 04:30:00,1
2022-02-17 08:30:00,0
2022-02-17 10:35:00,0
2022-02-17 11:40:00,1
2022-02-17 13:25:00,0
2022-02-17 18:15:00,0
2022-03-01 09:40:00,1
2022-03-01 15:05:00,1
2022-03-02 07:00:00,1
2022-03-02 12:35:00,1
2022-03-02 17:55:00,1
2022-03-03 00:05:00,0
2022-03-03 04:15:00,1
2022-03-03 14:50:00,0
2022-03-03 16:40:00,0
2022-03-19 07:20:00,1
2022-03-19 22:10:00,0
2022-03-20 13:30:00,1
2022-03-20 15:05:00,1
2022-03-20 15:35:00,1
2022-03-20 21:05:00,0
2022-03-23 01:05:00,1
2022-03-23 04:00:00,0
2022-03-23 04:20:00,1
2022-03-23 11:20:00,1
2022-03-23 17:45:00,1
2022-03-24 12:50:00,1
2022-03-25 07:50:00,0
2022-03-25 15:25:00,0
2022-03-25 17:10:00,1
2022-03-26 00:55:00,1
2022-03-26 12:25:00,1
2022-03-26 13:30:00,1
2022-03-27 08:35:00,1
2022-03-28 06:10:00,1
2022-03-28 21:35:00,0
2022-03-28 23:20:00,1
2022-03-29 08:00:00,1
2022-03-29 13:50:00,1
2022-03-29 15:50:00,0
2022-03-30 11:15:00,0
2022-03-30 13:40:00,1
2022-03-30 19:00:00,1
2022-03-31 13:55:00,0
2022-03-31 16:05:00,0
2022-03-31 18:05:00,1
2022-03-31 19:30:00,0
2022-03-31 23:45:00,0
2022-04-01 03:55:00,0
2022-04-06 00:55:00,1
2022-04-06 08:15:00,1
2022-04-06 11:05:00,0
2022-04-06 15:10:00,0
2022-04-06 17:05:00,1
2022-04-06 18:25:00,0
2022-07-19 03:50:00,1
2022-07-20 00:45:00,1
2022-07-20 08:00:00,1
2022-07-20 16:30:00,0
2022-07-20 17:25:00,1
2022-07-20 20:10:00,1
2022-07-20 23:05:00,0
2022-07-21 04:10:00,1
2022-07-21 11:15:00,1
2022-07-22 02:15:00,1
2022-07-22 14:10:00,0
2022-07-22 18:05:00,1
2022-07-22 19:35:00,0
2022-07-23 14:55:00,0
2022-07-23 17:55:00,1
2022-07-25 00:30:00,0
2022-07-25 02:25:00,0
2022-07-25 04:45:00,1
2022-07-25 12:05:00,0
2022-07-25 14:30:00,1
2022-07-25 18:05:00,1
2022-07-25 22:15:00,0
2022-07-25 23:40:00,0
2022-07-25 23:50:00,0
2022-07-28 07:05:00,0
2022-07-28 12:35:00,1
2022-07-29 00:20:00,1
2022-07-29 11:25:00,0
2022-07-29 12:15:00,1
2022-07-29 16:15:00,1
2022-07-29 23:55:00,1
2022-07-30 19:10:00,0
2022-07-30 20:50:00,0
2022-07-30 23:15:00,1
2022-07-31 08:15:00,1
2022-07-31 13:25:00,1
2022-07-31 18:35:00,0
2022-08-06 17:00:00,1
2022-08-06 23:20:00,0
2022-08-09 02:10:00,1
2022-08-09 06:05:00,0
2022-08-09 12:50:00,1
2022-08-09 14:00:00,0
2022-08-11 07:55:00,1
2022-08-11 14:45:00,0
2022-08-11 23:25:00,1
2022-08-12 10:50:00,0
2022-08-12 11:20:00,1
2022-08-13 07:55:00,0
2022-08-13 11:40:00,1
2022-08-13 18:45:00,1
2022-08-14 11:40:00,0
2022-08-14 13:20:00,1
2022-08-14 16:45:00,0
2022-08-14 22:15:00,1
2022-08-15 06:10:00,0
2022-08-15 08:50:00,0
2022-08-15 09:35:00,1
2022-08-15 11:55:00,1
2022-08-15 18:10:00,0
2022-08-15 23:05:00,1
2022-08-16 03:10:00,1
2022-08-16 05:15:00,1
2022-08-16 12:50:00,0
2022-08-16 14:35:00,1
2022-08-16 16:45:00,1
2022-08-16 22:35:00,1
2022-08-17 07:30:00,0
2022-08-17 14:40:00,1
2022-08-17 19:15:00,1
2022-09-11 02:35:00,1
2022-09-11 14:20:00,1
2022-09-12 10:10:00,1
2022-09-12 15:45:00,1
2022-09-13 00:25:00,1
2022-09-13 08:35:00,1
2022-09-13 12:35:00,0
2022-09-13 21:05:00,0
2022-10-05 00:20:00,0
2022-10-05 12:15:00,1
2022-10-05 13:15:00,1
2022-10-05 20:50:00,1
2022-10-26 05:15:00,1
2022-10-26 12:25:00,1
2022-10-27 03:00:00,1
2022-10-27 06:45:00,0
2022-10-27 10:00:00,1
2022-10-27 13:55:00,1
2022-10-27 20:10:00,0
2022-10-27 21:10:00,0
2022-10-29 11:20:00,1
2022-10-29 22:10:00,1
2022-10-30 08:30:00,0
2022-10-30 10:35:00,1
2022-10-30 15:50:00,0
2022-10-30 17:00:00,1
2022-10-30 22:10:00,0
2022-10-31 02:10:00,1
2022-10-31 06:20:00,1
2022-10-31 13:50:00,0
2022-10-31 14:50:00,1
2022-11-01 11:20:00,0
2022-11-02 19:30:00,1
2022-11-05 00:15:00,1
2022-11-05 08:10:00,0
2022-11-05 08:30:00,1
2022-11-05 13:25:00,1
2022-11-05 23:10:00,1
2022-11-06 01:55:00,0
2022-11-06 22:15:00,0
2022-11-07 00:15:00,1
2022-11-07 03:25:00,0
2022-11-07 07:10:00,0
2022-11-07 08:25:00,1
2022-11-07 14:55:00,1
2022-11-07 21:40:00,0
2022-12-14 19:05:00,0
2023-01-09 13:50:00,1
2023-01-09 20:00:00,0
2023-01-09 21:40:00,1
2023-01-10 12:20:00,1
2023-01-11 03:00:00,1
2023-01-11 12:20:00,1
2023-01-11 15:40:00,1
2023-01-12 05:30:00,0
2023-01-12 13:35:00,1
2023-01-12 14:35:00,1
2023-01-13 00:45:00,1
2023-01-13 05:10:00,1
2023-01-13 12:55:00,1
2023-01-14 09:15:00,1
2023-01-14 10:05:00,1
2023-01-15 00:35:00,1
2023-01-15 18:05:00,1
2023-01-16 08:10:00,1
2023-01-16 21:30:00,1
2023-01-17 22:55:00,1
2023-01-18 09:05:00,1
2023-01-18 09:45:00,1
2023-01-18 15:50:00,1
2023-01-18 20:35:00,1
2023-01-19 21:45:00,1
2023-01-20 04:55:00,1
2023-01-21 21:00:00,1
2023-01-21 22:30:00,0
2023-01-21 23:00:00,1
2023-01-23 19:40:00,1
2023-01-24 09:05:00,1
2023-01-24 20:45:00,1
2023-01-24 21:55:00,0
2023-01-25 00:25:00,1
2023-01-25 01:25:00,1
2023-01-25 09:05:00,0
2023-01-25 10:00:00,1
2023-01-25 14:00:00,0
2023-01-25 15:15:00,1
2023-01-26 06:25:00,1
2023-01-26 14:50:00,0
2023-01-27 12:40:00,1
2023-01-27 22:05:00,1
2023-01-28 06:25:00,0
2023-01-28 13:20:00,1
2023-01-28 20:35:00,1
2023-01-30 01:20:00,1
2023-01-30 07:20:00,0
2023-01-30 08:30:00,0
2023-01-30 10:55:00,0
2023-01-30 11:50:00,1
2023-01-30 19:10:00,0
2023-01-30 20:45:00,1
2023-01-31 06:00:00,1
2023-01-31 11:00:00,1
2023-01-31 20:35:00,0
2023-01-31 21:20:00,1
2023-02-01 06:20:00,0
2023-02-01 10:40:00,1
2023-02-01 15:50:00,1
2023-02-01 19:35:00,1
2023-02-02 06:00:00,0
2023-02-02 13:55:00,1
2023-02-02 15:00:00,1
2023-02-02 21:35:00,0
2023-02-03 13:35:00,1
2023-02-03 18:10:00,0
2023-02-05 13:55:00,1
2023-02-05 15:45:00,0
2023-02-05 17:35:00,1
2023-02-06 02:50:00,0
2023-02-06 03:35:00,1
2023-02-06 05:20:00,0
2023-02-06 06:15:00,1
2023-02-06 11:30:00,1
2023-02-06 21:55:00,0
2023-02-07 13:35:00,1
2023-02-07 18:30:00,1
2023-02-08 05:45:00,0
2023-02-08 12:55:00,0
2023-02-08 15:25:00,0
2023-02-08 18:55:00,1
2023-02-09 02:15:00,0
2023-02-09 12:35:00,1
2023-02-09 15:30:00,0
2023-02-09 19:15:00,0
2023-02-09 21:05:00,0
2023-02-16 07:00:00,0
2023-02-16 13:50:00,1
2023-02-16 20:20:00,0
2023-02-16 21:45:00,1
2023-02-16 22:20:00,0
2023-02-17 06:40:00,1
2023-02-17 08:00:00,1
2023-02-17 22:05:00,1
2023-02-18 07:10:00,0
2023-02-18 08:10:00,1
2023-02-18 10:40:00,1
2023-02-18 20:15:00,1
2023-02-19 06:35:00,1
2023-02-19 17:10:00,1
2023-02-20 22:30:00,1
2023-02-21 08:40:00,0
2023-02-21 20:30:00,0
2023-02-21 21:45:00,0
2023-02-22 15:15:00,1
2023-02-23 06:40:00,1
2023-02-23 09:35:00,0
2023-02-23 11:20:00,1
2023-02-23 17:00:00,1
2023-02-23 22:05:00,1
2023-02-24 05:10:00,1
2023-02-24 13:40:00,0
2023-02-24 17:05:00,0
2023-02-24 22:05:00,1
2023-03-14 07:50:00,1
2023-03-14 18:05:00,0
2023-03-14 20:40:00,1
2023-03-15 14:45:00,0
2023-03-16 09:15:00,1
2023-03-16 20:55:00,1
2023-03-17 14:40:00,1
2023-03-18 07:55:00,1
2023-03-18 15:35:00,0
2023-03-18 16:35:00,1
2023-03-18 21:50:00,0
2023-03-18 23:30:00,1
2023-03-19 06:00:00,0
2023-03-19 20:40:00,1
2023-03-20 13:35:00,0
2023-03-20 16:00:00,1
2023-03-20 23:40:00,0
2023-03-21 14:25:00,1
2023-03-22 07:35:00,1
2023-03-22 17:25:00,1
2023-03-22 18:40:00,0
2023-03-23 02:00:00,1
2023-03-23 11:15:00,1
2023-03-23 13:05:00,1
2023-03-23 18:50:00,1
2023-03-24 02:55:00,1
2023-03-24 08:10:00,0
2023-03-24 11:50:00,1
2023-03-24 17:20:00,0
2023-03-25 05:40:00,0
2023-03-25 06:20:00,0
2023-03-25 08:40:00,1
2023-03-25 17:30:00,0
2023-03-26 14:35:00,0
2023-03-28 00:55:00,1
2023-03-28 03:35:00,1
2023-03-28 08:00:00,0
2023-03-28 10:25:00,1
2023-03-28 17:20:00,1
2023-03-29 16:50:00,1
2023-03-29 22:05:00,1
2023-03-30 09:15:00,1
2023-03-30 13:55:00,0
2023-03-30 16:05:00,0
2023-03-30 22:50:00,1
2023-03-31 05:55:00,0
2023-04-01 06:20:00,0
2023-04-01 07:15:00,1
2023-04-01 12:10:00,1
2023-04-02 00:40:00,1
2023-04-02 05:00:00,1
2023-04-02 08:15:00,0
2023-04-02 12:30:00,0
2023-04-02 15:05:00,0
2023-04-03 02:55:00,0
2023-04-03 12:30:00,1
2023-04-03 14:40:00,0
2023-04-03 20:50:00,0
2023-04-04 04:40:00,1
2023-04-04 15:20:00,1
2023-04-04 23:25:00,1
2023-04-05 07:20:00,1
2023-04-05 12:35:00,1
2023-04-05 13:45:00,0
2023-04-05 15:20:00,1
2023-04-06 00:10:00,0
2023-04-06 10:05:00,1
2023-04-06 13:50:00,1
2023-04-06 19:00:00,1
2023-04-06 22:15:00,1
2023-04-07 02:35:00,1
2023-04-07 05:25:00,0
2023-04-07 07:35:00,1
2023-04-07 11:50:00,1
2023-04-07 20:55:00,1
2023-04-08 08:55:00,0
2023-04-08 12:45:00,1
2023-04-08 15:40:00,1
2023-04-08 17:45:00,0
2023-04-08 18:30:00,1
2023-04-09 06:00:00,0
2023-04-09 06:55:00,0
2023-04-09 08:50:00,1
2023-04-09 14:25:00,1
2023-04-10 05:00:00,1
2023-04-10 13:50:00,1
2023-04-11 06:00:00,1
2023-04-11 14:45:00,1
2023-04-12 02:10:00,0
2023-04-12 03:05:00,1
2023-04-12 05:50:00,1
2023-04-12 09:00:00,1
2023-04-12 15:15:00,1
2023-04-13 07:00:00,1
2023-04-13 19:55:00,0
2023-04-13 20:45:00,1
2023-04-14 12:50:00,0
2023-04-14 15:05:00,0
2023-04-14 16:20:00,0
2023-04-15 01:25:00,1
2023-04-15 11:50:00,1
2023-04-15 13:40:00,0
2023-04-16 01:15:00,1
2023-04-16 09:40:00,0
2023-04-16 12:00:00,1
2023-04-16 13:55:00,0
2023-04-16 20:00:00,0
2023-04-17 04:35:00,1
2023-04-17 07:55:00,0
2023-04-17 11:30:00,1
2023-04-17 13:15:00,0
2023-04-17 13:50:00,1
2023-04-17 23:45:00,0
2023-04-18 00:40:00,0
2023-04-18 15:15:00,0
2023-04-19 02:00:00,1
2023-04-19 06:20:00,0
2023-04-19 08:10:00,0
2023-04-19 09:45:00,1
2023-04-19 15:35:00,0
2023-04-19 23:55:00,1
2023-04-28 03:25:00,1
2023-04-28 08:20:00,0
2023-04-28 13:45:00,1
2023-04-29 00:55:00,1
2023-04-29 06:30:00,0
2023-04-29 10:35:00,1
2023-04-29 15:50:00,0
2023-04-29 17:35:00,1
2023-04-30 01:00:00,1
2023-04-30 11:35:00,1
2023-04-30 19:10:00,0
2023-05-01 01:40:00,0
2023-05-01 18:35:00,0
2023-05-01 19:40:00,1
2023-05-06 03:20:00,0
2023-05-06 08:05:00,0
2023-05-06 15:40:00,0
2023-05-06 21:40:00,1
2023-05-29 03:55:00,0
2023-05-29 15:00:00,1
2023-06-22 06:05:00,0
2023-06-22 11:10:00,1
2023-06-22 14:40:00,1
2023-06-22 21:30:00,0
2023-06-23 07:05:00,1
2023-06-23 19:40:00,1
2023-06-23 21:50:00,1
2023-06-25 07:25:00,0
2023-06-25 18:05:00,0
2023-06-25 20:55:00,1
2023-06-26 01:05:00,0
2023-06-26 01:15:00,1
2023-06-26 10:05:00,1
2023-06-26 16:40:00,0
2023-06-27 05:35:00,1
2023-06-27 15:45:00,1
2023-06-27 20:40:00,1
2023-06-27 22:55:00,1
2023-06-28 00:20:00,0
2023-06-28 07:35:00,1
2023-06-28 17:10:00,1
2023-06-29 14:55:00,1
2023-06-29 20:25:00,1
2023-06-30 13:40:00,1
2023-07-03 21:25:00,1
2023-07-04 04:20:00,0
2023-07-04 07:50:00,1
2023-07-04 18:05:00,1
2023-07-04 19:15:00,0
2023-07-05 11:55:00,0
2023-07-06 05:15:00,1
2023-07-06 11:55:00,0
2023-07-06 14:50:00,1
2023-07-06 22:55:00,0
2023-07-06 23:35:00,1
2023-07-07 07:35:00,0
2023-07-07 07:50:00,1
2023-07-07 17:50:00,1
2023-07-08 04:20:00,0
2023-07-08 06:25:00,1
2023-07-08 11:25:00,1
2023-07-08 19:05:00,0
2023-07-08 20:00:00,1
2023-07-09 06:10:00,1
2023-07-09 14:10:00,1
2023-07-09 17:20:00,0
2023-07-09 20:35:00,0
2023-07-10 06:00:00,1
2023-07-10 06:45:00,1
2023-07-10 22:00:00,1
2023-07-11 18:35:00,1
2023-07-12 00:55:00,1
2023-07-12 13:40:00,1
2023-07-12 15:40:00,0
2023-07-12 19:25:00,1
2023-07-13 12:35:00,1
2023-07-13 21:10:00,1
2023-07-14 06:50:00,0
2023-07-14 10:45:00,1
2023-07-14 12:55:00,1
2023-07-14 17:15:00,0
2023-07-14 19:20:00,1
2023-09-20 03:30:00,0
2023-09-20 05:20:00,1
2023-09-20 09:50:00,1
2023-09-20 19:20:00,1
2023-09-21 01:05:00,0
2023-09-21 09:20:00,0
2023-09-21 10:35:00,1
2023-09-21 10:55:00,0
2023-09-21 19:20:00,0
2023-09-29 02:40:00,1
2023-09-29 12:10:00,1
2023-09-29 13:50:00,0
2023-09-29 18:15:00,1
2023-09-30 11:45:00,1
2023-09-30 21:45:00,1
2023-10-01 14:45:00,1
2023-10-02 12:00:00,1
2023-10-02 15:50:00,0
2023-10-02 18:40:00,0
2023-10-03 22:25:00,1
2023-10-04 00:35:00,1
2023-10-04 14:00:00,1
2023-10-05 07:15:00,1
2023-10-05 15:30:00,0
2023-10-07 00:25:00,1
2023-10-07 13:45:00,1
2023-10-07 18:50:00,1
2023-10-08 04:15:00,0
2023-10-08 10:50:00,1
2023-10-08 18:20:00,1
2023-10-08 22:15:00,1
2023-10-09 05:25:00,0
2023-10-09 07:25:00,0
2023-10-09 08:50:00,0
2023-10-09 11:00:00,1
2023-10-09 16:45:00,1
2023-10-10 01:05:00,1
2023-10-10 05:10:00,1
2023-10-10 11:00:00,0
2023-10-10 11:55:00,0
2023-10-10 13:40:00,1
2023-10-10 18:55:00,1
2023-10-10 23:55:00,1
2023-10-17 00:30:00,0
2023-10-17 04:50:00,1
2023-10-17 13:00:00,1
2023-10-17 22:45:00,1
2023-10-18 07:50:00,1
2023-10-18 10:00:00,1
2023-10-19 17:45:00,1
2023-10-20 01:10:00,1
2023-10-20 12:30:00,1
2023-10-21 13:15:00,1
2023-10-21 23:25:00,1
2023-10-22 07:25:00,0
2023-10-22 08:25:00,1
2023-10-22 14:50:00,1
2023-10-22 19:55:00,0
2023-10-22 22:00:00,1
2023-10-23 07:55:00,1
2023-10-23 13:35:00,1
2023-10-24 05:55:00,1
2023-10-24 14:20:00,1
2023-10-24 15:20:00,0
2023-10-24 18:25:00,1
2023-10-24 21:05:00,1
2023-10-25 07:30:00,1
2023-10-25 23:05:00,1
2023-10-26 05:30:00,0
2023-10-26 06:30:00,1
2023-10-26 09:30:00,0
2023-10-26 11:20:00,1
2023-10-26 14:40:00,1
2023-10-27 00:20:00,0
2023-10-27 01:50:00,1
2023-10-27 07:55:00,1
2023-10-27 11:30:00,1
2023-10-27 14:25:00,0
2023-10-27 18:10:00,0
2023-10-28 12:50:00,1
2023-10-28 22:35:00,1
2023-10-29 22:00:00,1
2023-10-30 00:40:00,0
2023-10-30 02:55:00,0
2023-10-30 03:10:00,1
2023-10-30 05:30:00,1
2023-10-30 07:25:00,1
2023-10-30 16:30:00,0
2023-10-31 02:20:00,0
2023-10-31 05:10:00,1
2023-10-31 07:35:00,1
2023-10-31 12:50:00,1
2023-10-31 21:50:00,1
2023-11-01 14:55:00,1
2023-11-02 05:05:00,0
2023-11-02 06:45:00,1
2023-11-02 13:15:00,0
2023-11-02 13:45:00,1
2023-11-05 06:45:00,1
2023-11-05 08:50:00,1
2023-11-05 14:00:00,1
2023-11-05 21:25:00,0
2023-11-06 01:50:00,1
2023-11-06 13:25:00,1
2023-11-06 16:50:00,1
2023-11-07 00:35:00,0
2023-11-07 10:05:00,1
2023-11-07 22:20:00,1
2023-11-09 16:10:00,0
2023-11-09 17:00:00,1
2023-11-10 07:30:00,0
2023-11-10 20:20:00,1
2023-11-10 22:45:00,0
2023-11-11 01:20:00,0
