time,Profit
2023-11-11 01:50:00,1
2023-11-11 16:00:00,1
2023-11-11 20:35:00,0
2023-11-11 22:35:00,1
2023-11-12 00:50:00,1
2023-11-12 09:45:00,1
2023-11-12 12:25:00,1
2023-11-12 18:10:00,1
2023-11-12 23:20:00,1
2023-11-13 03:40:00,0
2023-11-13 11:15:00,0
2023-11-13 12:05:00,1
2023-11-13 14:45:00,1
2023-11-13 17:20:00,0
2023-11-13 21:30:00,0
2023-11-14 16:05:00,1
2023-11-14 18:00:00,0
2023-11-14 19:50:00,1
2023-11-15 02:00:00,1
2023-11-16 01:50:00,0
2023-11-16 09:10:00,0
2023-11-16 11:55:00,0
2023-11-16 14:10:00,0
2023-11-16 15:45:00,0
2023-11-17 14:45:00,0
2023-11-18 05:10:00,0
2023-11-18 20:15:00,1
2023-11-19 10:30:00,0
2023-11-19 12:25:00,1
2023-11-19 14:15:00,1
2023-11-20 03:45:00,1
2023-11-20 11:55:00,0
2023-11-20 14:15:00,1
2023-11-20 17:30:00,0
2023-11-20 21:20:00,1
2023-11-21 00:50:00,1
2023-11-21 04:55:00,0
2023-11-21 07:10:00,1
2023-11-21 11:20:00,0
2023-11-21 13:20:00,1
2023-11-21 13:40:00,0
2023-11-21 21:50:00,0
2023-11-23 03:10:00,1
2023-11-23 11:15:00,0
2023-11-23 11:50:00,1
2023-11-23 14:30:00,0
2023-11-24 16:55:00,0
2023-11-27 12:30:00,1
2023-11-27 19:50:00,1
2023-11-28 03:50:00,0
2023-11-28 21:55:00,0
2023-11-29 00:10:00,1
2023-11-29 10:40:00,1
2023-11-29 14:35:00,0
2023-11-29 16:40:00,1
2023-11-29 20:35:00,1
2023-11-30 06:50:00,0
2023-11-30 09:00:00,0
2023-11-30 13:55:00,1
2023-12-01 12:45:00,1
2023-12-01 22:55:00,1
2023-12-02 15:05:00,1
2023-12-03 02:55:00,1
2023-12-03 12:55:00,1
2023-12-03 17:30:00,1
2023-12-04 15:30:00,0
2023-12-05 06:40:00,0
2023-12-05 08:35:00,1
2023-12-06 02:25:00,1
2023-12-06 06:25:00,1
2023-12-06 11:20:00,1
2023-12-06 15:50:00,1
2023-12-06 21:00:00,1
2023-12-07 06:50:00,0
2023-12-07 10:15:00,1
2023-12-07 17:45:00,1
2023-12-08 23:45:00,1
2023-12-09 07:30:00,0
2023-12-09 09:45:00,1
2023-12-09 14:50:00,1
2023-12-09 23:10:00,0
2023-12-10 08:45:00,1
2023-12-10 17:30:00,1
2023-12-10 19:35:00,1
2023-12-10 23:15:00,0
2023-12-11 05:25:00,0
2023-12-11 06:40:00,1
2023-12-11 13:30:00,0
2023-12-11 14:20:00,1
2023-12-11 16:10:00,0
2023-12-11 17:55:00,0
2023-12-11 19:20:00,1
2023-12-12 04:40:00,0
2023-12-12 11:45:00,1
2023-12-12 14:45:00,0
2023-12-12 15:15:00,0
2023-12-12 17:30:00,1
2023-12-13 01:25:00,0
2023-12-13 02:25:00,1
2023-12-13 11:50:00,1
2023-12-14 13:10:00,0
2023-12-14 13:30:00,1
2023-12-15 03:20:00,1
2023-12-15 12:15:00,0
2023-12-15 13:20:00,0
2023-12-15 15:15:00,0
2023-12-15 16:50:00,1
2023-12-15 22:30:00,0
2023-12-16 22:10:00,0
2023-12-17 05:55:00,1
2023-12-17 08:15:00,1
2023-12-17 13:25:00,0
2023-12-17 14:50:00,1
2023-12-17 21:20:00,0
2023-12-17 23:00:00,0
2023-12-19 04:45:00,1
2023-12-19 12:50:00,1
2023-12-19 14:05:00,0
2023-12-19 14:35:00,0
2023-12-19 17:45:00,1
2023-12-20 17:15:00,1
2023-12-20 19:55:00,0
2023-12-20 21:00:00,1
2023-12-21 14:20:00,1
2023-12-22 07:35:00,1
2023-12-23 01:55:00,0
2023-12-23 04:05:00,1
2023-12-23 11:20:00,1
2023-12-24 00:10:00,1
2023-12-24 05:15:00,0
2023-12-24 06:50:00,1
2023-12-24 10:20:00,1
2023-12-24 16:05:00,0
2023-12-24 22:15:00,1
2023-12-25 16:50:00,1
2023-12-26 00:55:00,1
2023-12-26 05:15:00,0
2023-12-26 08:20:00,1
2023-12-26 09:45:00,0
2023-12-26 10:20:00,1
2023-12-26 15:05:00,0
2023-12-26 17:40:00,1
2023-12-28 02:10:00,1
2023-12-28 05:15:00,0
2023-12-28 14:10:00,0
2023-12-28 15:30:00,1
2023-12-28 21:50:00,1
2024-01-02 11:40:00,1
2024-01-02 14:40:00,0
2024-01-02 21:00:00,1
2024-01-03 07:50:00,1
2024-01-03 11:10:00,0
2024-01-03 19:00:00,1
2024-01-05 00:40:00,1
2024-01-05 01:20:00,0
2024-01-05 02:20:00,1
2024-01-05 11:00:00,1
2024-01-05 14:45:00,1
2024-01-06 02:15:00,0
2024-01-06 05:45:00,0
2024-01-06 20:15:00,1
2024-01-07 02:40:00,1
2024-01-07 06:00:00,1
2024-01-07 09:35:00,1
2024-01-07 15:30:00,0
2024-01-07 22:20:00,0
2024-01-08 01:00:00,0
2024-01-08 09:55:00,1
2024-01-09 00:40:00,1
2024-01-09 22:00:00,1
2024-01-10 20:15:00,1
2024-01-11 05:15:00,0
2024-01-11 06:55:00,0
2024-01-11 15:50:00,0
2024-01-12 17:15:00,1
2024-01-12 18:40:00,1
2024-01-12 21:45:00,0
2024-01-12 22:05:00,1
2024-01-30 06:35:00,1
2024-01-30 08:05:00,1
2024-01-30 13:30:00,1
2024-01-30 16:20:00,1
2024-01-30 22:50:00,0
2024-02-09 14:25:00,1
2024-02-09 22:40:00,0
2024-02-10 10:50:00,1
2024-02-11 10:50:00,1
2024-02-11 13:25:00,1
2024-02-11 18:35:00,1
2024-02-11 20:50:00,1
2024-02-12 02:40:00,0
2024-02-12 06:50:00,1
2024-02-12 09:45:00,0
2024-02-12 11:35:00,1
2024-02-13 03:45:00,1
2024-02-13 10:50:00,0
2024-02-13 14:00:00,0
2024-02-13 14:45:00,1
2024-02-14 04:35:00,1
2024-02-14 19:20:00,1
2024-02-15 01:35:00,1
2024-02-15 05:50:00,0
2024-02-15 07:45:00,1
2024-02-15 15:35:00,0
2024-02-18 02:10:00,1
2024-02-18 12:55:00,1
2024-02-18 18:40:00,1
2024-02-18 20:25:00,1
2024-02-19 03:45:00,1
2024-02-19 08:50:00,1
2024-02-19 13:50:00,1
2024-02-19 16:55:00,1
2024-02-19 19:10:00,1
2024-02-19 23:50:00,0
2024-02-20 01:25:00,1
2024-02-20 08:20:00,1
2024-02-20 15:20:00,0
2024-02-20 17:40:00,1
2024-02-21 04:20:00,0
2024-02-21 05:40:00,0
2024-02-21 07:45:00,1
2024-02-21 09:20:00,0
2024-02-21 11:35:00,0
2024-02-21 17:45:00,1
2024-02-22 01:50:00,1
2024-02-22 11:05:00,0
2024-02-22 14:05:00,1
2024-02-22 22:30:00,0
2024-02-23 22:25:00,0
2024-02-24 00:15:00,1
2024-02-24 01:55:00,1
2024-02-25 00:35:00,1
2024-02-25 08:55:00,1
2024-02-25 15:50:00,1
2024-02-26 00:15:00,1
2024-02-26 01:15:00,0
2024-02-26 08:45:00,0
2024-02-26 10:10:00,0
2024-02-27 07:35:00,1
2024-02-27 16:10:00,1
2024-02-28 01:45:00,1
2024-02-28 18:20:00,1
2024-02-29 13:30:00,1
2024-02-29 16:25:00,0
2024-02-29 17:30:00,0
2024-02-29 18:30:00,1
2024-02-29 21:10:00,1
2024-03-01 14:35:00,0
2024-03-01 16:20:00,1
2024-03-02 01:15:00,1
2024-03-02 05:20:00,1
2024-03-02 09:40:00,1
2024-03-02 14:00:00,0
2024-03-02 23:00:00,1
2024-03-03 02:25:00,1
2024-03-03 06:10:00,1
2024-03-03 07:25:00,0
2024-03-03 08:00:00,1
2024-03-05 04:50:00,0
2024-03-05 05:40:00,1
2024-03-05 07:40:00,0
2024-03-05 16:05:00,0
2024-03-05 16:35:00,0
2024-03-06 03:00:00,1
2024-03-06 12:45:00,1
2024-03-06 22:25:00,0
2024-03-07 21:15:00,1
2024-03-08 16:05:00,1
2024-03-10 14:00:00,1
2024-03-10 22:05:00,0
2024-03-10 22:45:00,0
2024-03-11 01:35:00,1
2024-03-11 19:40:00,1
2024-03-11 23:35:00,1
2024-03-12 03:20:00,0
2024-03-12 03:50:00,1
2024-03-12 06:25:00,1
2024-03-12 12:30:00,1
2024-03-12 16:20:00,0
2024-03-12 20:35:00,1
2024-03-13 12:35:00,0
2024-03-13 13:40:00,1
2024-03-14 01:05:00,1
2024-03-14 04:50:00,1
2024-03-14 10:50:00,0
2024-03-14 13:25:00,0
2024-03-14 14:50:00,0
2024-03-14 16:15:00,1
2024-03-14 18:20:00,0
2024-03-14 19:25:00,1
2024-03-15 02:25:00,0
2024-03-15 04:05:00,1
2024-03-15 08:30:00,0
2024-03-15 16:10:00,1
2024-03-15 20:10:00,1
2024-03-16 05:20:00,1
2024-03-16 10:05:00,0
2024-03-16 12:05:00,1
2024-03-16 14:00:00,1
2024-03-16 17:30:00,0
2024-03-16 21:10:00,0
2024-03-16 23:30:00,1
2024-03-18 00:40:00,1
2024-03-18 08:10:00,0
2024-03-18 13:50:00,0
2024-03-19 02:50:00,0
2024-03-19 04:20:00,0
2024-03-19 08:30:00,0
2024-03-19 14:25:00,1
2024-03-19 20:05:00,0
2024-03-19 23:55:00,1
2024-03-21 03:30:00,0
2024-03-21 04:15:00,1
2024-03-21 09:45:00,1
2024-03-21 15:15:00,1
2024-03-21 17:45:00,0
2024-03-21 19:00:00,1
2024-03-21 20:05:00,1
2024-03-25 07:50:00,1
2024-03-25 21:20:00,1
2024-03-26 13:40:00,0
2024-03-26 16:45:00,1
2024-03-26 19:25:00,1
2024-03-27 07:15:00,0
2024-03-27 08:45:00,1
2024-03-27 14:05:00,1
2024-03-28 18:55:00,1
2024-03-29 03:25:00,0
2024-03-29 05:25:00,1
2024-03-29 07:35:00,0
2024-03-29 10:05:00,1
2024-03-29 15:05:00,0
2024-03-29 16:25:00,1
2024-03-29 21:35:00,1
2024-03-30 14:50:00,1
2024-03-30 18:20:00,0
2024-03-30 19:15:00,1
2024-04-01 02:35:00,1
2024-04-01 03:15:00,0
2024-04-01 04:45:00,0
2024-04-01 08:25:00,1
2024-04-01 14:30:00,0
2024-04-01 15:35:00,1
2024-04-02 00:20:00,0
2024-04-02 02:25:00,0
2024-04-02 04:50:00,1
2024-04-02 08:00:00,0
2024-04-02 10:50:00,1
2024-04-02 16:00:00,1
2024-04-02 21:35:00,1
2024-04-09 00:30:00,0
2024-04-09 01:40:00,1
2024-04-09 04:10:00,0
2024-04-09 06:50:00,0
2024-04-09 14:00:00,0
2024-04-09 15:30:00,1
2024-04-09 16:55:00,1
2024-04-09 23:30:00,1
2024-04-11 11:40:00,0
2024-04-11 12:15:00,1
2024-04-11 13:45:00,1
2024-05-16 06:05:00,1
2024-05-16 15:00:00,0
2024-05-18 06:25:00,1
2024-05-18 13:00:00,0
2024-05-18 14:45:00,1
2024-05-19 06:35:00,1
2024-05-19 09:30:00,1
2024-05-19 12:30:00,0
2024-05-19 19:45:00,1
2024-05-20 06:55:00,1
2024-05-21 04:55:00,1
2024-05-21 13:55:00,0
2024-05-21 16:40:00,1
2024-05-22 03:10:00,0
2024-05-22 11:55:00,0
2024-05-22 13:45:00,1
2024-05-22 17:45:00,0
2024-05-22 21:10:00,1
2024-05-22 22:45:00,1
2024-05-23 13:00:00,0
2024-05-23 17:55:00,0
2024-05-23 18:45:00,1
2024-05-23 20:05:00,1
2024-05-24 05:05:00,0
2024-05-24 06:30:00,1
2024-05-24 13:55:00,1
2024-05-24 23:35:00,1
2024-05-25 12:05:00,1
2024-05-26 12:20:00,1
2024-05-26 15:50:00,1
2024-05-27 05:00:00,0
2024-05-27 06:00:00,1
2024-05-27 11:40:00,1
2024-05-27 19:50:00,0
2024-05-28 04:45:00,1
2024-05-28 08:05:00,0
2024-05-28 13:50:00,1
2024-05-28 17:05:00,1
2024-05-28 18:40:00,1
2024-05-29 05:15:00,0
2024-05-29 07:10:00,0
2024-05-29 08:40:00,1
2024-05-29 09:25:00,1
2024-05-29 16:05:00,1
2024-05-31 05:25:00,0
2024-05-31 09:20:00,1
2024-05-31 13:35:00,0
2024-05-31 15:35:00,0
2024-05-31 16:45:00,1
2024-05-31 23:20:00,1
2024-06-04 00:20:00,1
2024-06-04 06:00:00,1
2024-06-04 09:05:00,1
2024-06-04 19:40:00,1
2024-06-05 14:10:00,1
2024-06-05 18:30:00,0
2024-06-07 01:40:00,1
2024-06-07 12:40:00,0
2024-06-07 18:50:00,1
2024-06-08 04:25:00,1
2024-06-08 12:05:00,1
2024-06-08 20:35:00,0
2024-06-10 00:15:00,1
2024-06-10 03:50:00,0
2024-06-10 06:50:00,1
2024-06-10 19:10:00,0
2024-06-11 01:55:00,0
2024-06-11 03:20:00,1
2024-06-11 04:15:00,0
2024-06-11 07:55:00,0
2024-06-11 11:00:00,1
2024-06-11 15:45:00,1
2024-07-16 05:20:00,0
2024-07-16 06:45:00,0
2024-07-16 07:20:00,1
2024-07-16 14:05:00,1
2024-07-16 22:10:00,1
2024-07-17 07:35:00,0
2024-07-17 11:20:00,1
2024-07-17 16:15:00,1
2024-07-19 22:55:00,0
2024-07-20 01:55:00,1
2024-07-20 13:15:00,1
2024-07-20 21:05:00,1
2024-07-21 04:35:00,0
2024-07-21 06:20:00,1
2024-07-21 13:35:00,1
2024-07-21 17:55:00,1
2024-07-22 05:20:00,0
2024-07-22 06:00:00,0
2024-07-22 07:05:00,1
2024-07-22 13:55:00,1
2024-07-22 23:10:00,1
2024-07-23 01:30:00,1
2024-07-23 04:35:00,0
2024-07-23 07:30:00,1
2024-07-23 11:15:00,0
2024-07-23 13:50:00,1
2024-07-23 16:40:00,0
2024-07-24 01:50:00,1
2024-07-24 05:20:00,1
2024-07-24 15:25:00,0
2024-07-24 21:40:00,0
2024-07-25 03:05:00,1
2024-07-25 08:05:00,1
2024-07-25 12:45:00,1
2024-07-25 18:55:00,1
2024-07-26 14:40:00,1
2024-07-27 02:00:00,1
2024-07-27 17:20:00,1
2024-07-27 19:05:00,0
2024-07-27 20:50:00,1
2024-07-28 00:00:00,0
2024-07-28 04:25:00,0
2024-07-28 08:40:00,1
2024-07-28 15:40:00,0
2024-07-28 21:10:00,1
2024-07-29 12:15:00,1
2024-07-29 13:45:00,0
2024-07-29 16:10:00,0
2024-07-29 21:25:00,1
2024-07-29 23:10:00,0
2024-07-29 23:45:00,0
2024-07-30 01:50:00,1
2024-07-30 09:50:00,1
2024-07-30 14:30:00,0
2024-07-30 17:30:00,1
2024-07-31 10:45:00,1
2024-07-31 18:25:00,0
2024-07-31 21:30:00,0
2024-08-24 01:25:00,1
2024-08-24 11:00:00,1
2024-08-24 21:05:00,0
2024-08-25 03:40:00,1
2024-08-25 07:00:00,0
2024-08-25 07:40:00,1
2024-08-26 01:55:00,1
2024-08-26 05:30:00,0
2024-08-26 06:55:00,0
2024-08-26 09:35:00,1
2024-08-26 12:40:00,0
2024-08-26 14:40:00,1
2024-08-26 17:50:00,0
2024-09-14 02:55:00,0
2024-09-14 05:50:00,0
2024-09-14 10:50:00,1
2024-09-14 18:10:00,1
2024-09-18 00:35:00,1
2024-09-18 05:45:00,1
2024-09-18 08:15:00,0
2024-09-18 13:45:00,1
2024-09-18 20:15:00,1
2024-09-19 06:10:00,1
2024-09-19 20:05:00,0
2020-02-27 03:50:00,0
2020-02-27 15:10:00,1
2020-02-28 00:30:00,1
2020-02-28 13:20:00,0
2020-03-02 21:45:00,1
2020-03-03 03:05:00,1
2020-03-03 09:50:00,1
2020-03-03 15:05:00,0
2020-03-05 11:50:00,1
2020-03-05 16:00:00,0
2020-03-09 16:35:00,0
2020-03-10 12:30:00,1
2020-03-10 19:25:00,0
2020-03-10 21:05:00,1
2020-03-11 08:05:00,1
2020-03-11 13:15:00,1
2020-03-11 18:55:00,1
2020-03-13 07:55:00,0
2020-03-13 20:40:00,1
2020-03-15 04:35:00,0
2020-03-15 10:20:00,1
2020-03-15 21:15:00,0
2020-03-16 12:10:00,0
2020-03-17 00:00:00,1
2020-03-17 01:00:00,0
2020-03-17 02:35:00,0
2020-03-17 08:05:00,1
2020-03-17 15:15:00,0
2020-03-17 17:50:00,0
2020-03-18 03:15:00,1
2020-03-18 13:35:00,0
2020-03-19 12:00:00,0
2020-03-19 14:00:00,0
2020-03-19 22:30:00,1
2020-03-20 04:45:00,0
2020-03-20 07:45:00,0
2020-03-20 09:40:00,0
2020-03-20 14:30:00,1
2020-03-20 22:00:00,1
2020-03-22 21:15:00,1
2020-03-23 03:25:00,1
2020-03-23 11:05:00,0
2020-03-23 16:50:00,0
2020-03-28 08:15:00,1
2020-03-28 20:05:00,1
2020-03-29 10:55:00,1
2020-03-30 01:35:00,0
2020-03-30 02:55:00,0
2020-03-30 06:45:00,0
2020-03-30 07:40:00,0
2020-03-30 21:50:00,1
2020-06-28 06:15:00,0
2020-06-28 08:00:00,0
2020-06-28 08:50:00,0
2020-06-28 18:35:00,1
2020-07-04 02:20:00,1
2020-07-04 13:55:00,1
2020-07-04 17:35:00,1
2020-09-04 08:05:00,1
2020-09-04 16:45:00,1
2020-09-05 14:00:00,1
2020-09-05 23:40:00,1
2020-09-07 13:55:00,0
2020-09-08 06:55:00,1
2020-09-08 14:15:00,1
2020-09-08 22:35:00,0
2020-09-14 16:55:00,1
2020-09-22 06:05:00,1
2020-09-22 10:05:00,1
2020-09-22 11:30:00,1
2020-09-22 13:05:00,1
2020-09-24 01:05:00,0
2020-09-24 03:35:00,1
2020-09-24 06:05:00,0
2020-09-24 11:00:00,0
2020-09-24 15:25:00,0
2020-09-24 18:05:00,1
2020-09-24 22:20:00,0
2020-09-24 23:30:00,1
2021-01-28 02:10:00,0
2021-01-28 15:05:00,0
2021-01-28 19:25:00,0
2021-01-28 22:30:00,0
2021-04-19 01:00:00,1
2021-04-19 19:50:00,1
2021-04-20 04:20:00,1
2021-04-20 08:50:00,0
2021-04-20 11:15:00,1
2021-04-20 17:55:00,0
2021-04-20 20:00:00,1
2021-04-22 01:20:00,1
2021-04-22 05:55:00,1
2021-04-22 11:20:00,1
2021-04-23 10:10:00,0
2021-04-23 19:15:00,1
2021-04-24 12:45:00,0
2021-04-24 18:20:00,1
2021-04-25 08:50:00,1
2021-04-25 12:55:00,0
2021-04-25 23:30:00,0
2021-04-26 03:50:00,0
2021-04-26 09:50:00,0
2021-05-13 04:05:00,1
2021-05-13 12:25:00,1
2021-05-13 21:15:00,1
2021-05-14 00:05:00,0
2021-05-15 01:20:00,1
2021-05-15 12:35:00,1
2021-05-15 20:05:00,1
2021-05-16 23:45:00,1
2021-05-17 06:05:00,1
2021-05-19 07:50:00,1
2021-05-19 16:35:00,1
2021-05-20 02:35:00,0
2021-05-20 06:45:00,1
2021-05-20 10:50:00,0
2021-05-20 20:10:00,0
2021-05-21 00:35:00,1
2021-05-21 07:00:00,1
2021-05-21 22:35:00,1
2021-05-22 08:45:00,0
2021-05-22 10:35:00,0
2021-05-22 12:05:00,1
2021-05-22 15:40:00,1
2021-05-23 20:05:00,0
2021-05-23 23:25:00,0
2021-05-24 07:00:00,0
2021-05-24 12:15:00,0
2021-05-24 18:30:00,0
2021-05-24 19:45:00,1
2021-05-25 13:40:00,0
2021-05-26 03:20:00,0
2021-05-26 07:55:00,0
2021-05-26 08:05:00,0
2021-05-26 12:10:00,1
2021-05-26 21:10:00,0
2021-05-26 23:50:00,1
2021-05-27 05:50:00,0
2021-05-27 10:15:00,0
2021-05-27 13:25:00,1
2021-05-27 21:40:00,1
2021-05-28 12:15:00,1
2021-05-29 20:40:00,1
2021-05-30 02:30:00,0
2021-05-30 04:35:00,0
2021-05-30 11:55:00,1
2021-05-30 16:25:00,1
2021-05-31 06:20:00,0
2021-05-31 08:15:00,0
2021-05-31 10:05:00,0
2021-06-01 00:55:00,1
2021-06-01 05:50:00,1
2021-06-01 13:35:00,0
2021-06-03 08:25:00,0
2021-06-03 13:05:00,1
2021-06-03 16:40:00,1
2021-06-04 12:50:00,1
2021-06-06 00:30:00,0
2021-06-06 06:05:00,1
2021-06-06 08:20:00,1
2021-06-06 09:00:00,1
2021-06-06 14:55:00,1
2021-06-07 00:15:00,0
2021-06-07 09:30:00,0
2021-06-07 12:35:00,1
2021-06-08 07:30:00,1
2021-06-08 18:10:00,0
2021-06-08 21:55:00,1
2021-06-09 05:10:00,0
2021-06-09 06:00:00,0
2021-06-09 07:30:00,1
2021-06-09 10:40:00,0
2021-06-09 15:05:00,0
2021-06-11 03:05:00,0
2021-06-11 19:00:00,1
2021-06-13 01:05:00,1
2021-06-13 07:00:00,0
2021-06-13 10:30:00,0
2021-06-13 16:15:00,0
2021-06-13 19:40:00,0
2021-06-13 22:05:00,1
2021-06-19 01:15:00,1
2021-06-19 06:40:00,0
2021-06-19 12:10:00,1
2021-06-19 14:35:00,1
2021-06-19 19:25:00,1
2021-06-20 01:25:00,1
2021-06-20 15:00:00,0
2021-06-20 16:20:00,0
2021-06-20 19:20:00,0
2021-06-20 21:35:00,1
2021-06-21 13:50:00,1
2021-06-22 01:05:00,1
2021-06-22 14:55:00,0
2021-06-22 16:50:00,0
2021-06-23 01:55:00,0
2021-06-23 23:35:00,1
2021-06-24 06:00:00,0
2021-06-24 09:40:00,0
2021-06-24 12:55:00,0
2021-06-24 16:55:00,0
2021-06-24 18:40:00,1
2021-06-25 00:25:00,1
2021-06-25 02:05:00,1
2021-06-26 00:35:00,1
2021-06-26 09:40:00,0
2021-06-27 01:00:00,0
2021-06-27 02:45:00,1
2021-06-27 11:35:00,0
2021-07-02 00:10:00,1
2021-07-02 07:45:00,0
2021-07-02 11:15:00,0
2021-07-02 15:00:00,1
2021-07-02 21:35:00,0
2021-07-09 02:25:00,0
2021-07-09 12:50:00,0
2021-07-09 15:55:00,1
2021-07-09 21:35:00,1
2021-07-14 00:05:00,1
2021-07-14 09:05:00,0
2021-07-14 14:25:00,1
2021-07-14 22:35:00,1
2021-07-15 00:50:00,1
2021-07-15 09:20:00,1
2021-07-15 19:20:00,1
2021-07-16 13:00:00,1
2021-07-19 20:50:00,0
2021-07-20 15:30:00,1
2021-07-20 18:55:00,0
2021-07-20 20:35:00,1
2021-07-20 23:45:00,0
2021-07-21 06:15:00,0
2021-07-21 10:00:00,0
2021-07-21 18:10:00,1
2021-07-21 22:25:00,0
2021-09-11 00:15:00,0
2021-09-11 12:25:00,1
2021-09-14 03:50:00,0
2021-09-14 06:45:00,0
2021-09-14 12:35:00,0
2021-09-14 22:25:00,0
2021-09-21 02:55:00,1
2021-09-21 06:30:00,0
2021-09-21 10:50:00,1
2021-09-21 15:45:00,1
2021-09-22 01:10:00,0
2021-09-22 18:05:00,0
2021-09-23 18:30:00,1
2021-09-25 09:30:00,1
2021-09-26 09:25:00,0
2021-09-27 09:25:00,1
2021-09-27 14:35:00,1
2021-09-27 21:55:00,1
2021-09-28 04:20:00,1
2021-09-28 13:10:00,1
2021-09-28 19:15:00,1
2021-09-28 20:05:00,1
2021-09-29 03:50:00,1
2021-09-29 22:55:00,0
2021-09-30 03:40:00,1
2021-09-30 12:35:00,1
2021-09-30 17:50:00,0
2021-09-30 22:25:00,1
2021-11-19 05:55:00,1
2021-11-19 08:20:00,0
2021-11-19 17:05:00,1
2021-11-20 00:10:00,0
2021-11-20 06:25:00,1
2021-11-20 18:20:00,1
2021-11-20 21:15:00,0
2021-11-20 23:45:00,1
2021-11-22 07:05:00,1
2021-11-22 13:35:00,1
2021-11-22 22:45:00,1
2021-11-23 09:10:00,1
2021-11-23 09:45:00,0
2021-11-25 15:50:00,0
2021-11-25 17:45:00,1
2021-11-25 23:05:00,1
2021-11-27 00:40:00,1
2021-11-28 19:10:00,0
2021-11-28 23:05:00,1
2021-12-04 14:15:00,0
2021-12-04 16:35:00,0
2021-12-04 20:10:00,1
2021-12-04 22:35:00,1
2021-12-05 06:00:00,1
2021-12-05 12:25:00,1
2021-12-05 17:30:00,1
2021-12-06 08:05:00,1
2021-12-06 11:45:00,0
2021-12-07 01:25:00,1
2021-12-08 06:20:00,1
2021-12-08 14:20:00,0
2021-12-08 19:30:00,1
2021-12-09 00:15:00,1
2021-12-09 07:35:00,1
2021-12-09 21:45:00,0
2021-12-10 00:35:00,1
2021-12-11 00:30:00,0
2021-12-12 17:05:00,1
2021-12-13 05:50:00,1
2021-12-13 12:15:00,1
2021-12-13 22:10:00,0
2021-12-14 22:20:00,1
2021-12-15 00:25:00,1
2021-12-15 03:55:00,0
2021-12-15 09:00:00,1
2021-12-15 18:25:00,0
2021-12-15 19:00:00,0
2021-12-15 20:55:00,1
2021-12-16 06:50:00,0
2021-12-16 10:40:00,1
2021-12-16 20:30:00,1
2021-12-17 16:20:00,1
2021-12-18 03:35:00,0
2021-12-18 06:10:00,1
2021-12-18 08:20:00,0
2021-12-18 15:20:00,1
2021-12-18 21:00:00,1
2021-12-19 02:40:00,0
2021-12-19 05:15:00,1
